,code,name,industry,market_cap,roe,growth,turnover,ret_past,ret_future,roe_mean,roe_std,growth_mean,growth_std,turnover_mean,turnover_std,ret_past_mean,ret_past_std,roe_score,growth_score,turnover_score,ret_past_score
2161,600055.SH,万东医疗,医药,6630406599.74,8.0513,47.5864,16.6197,-8.2335,-14.845,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.530375912484712,0.31844893329431867,0.8128513944013992,0.4224448292766209
2162,600056.SH,中国医药,医药,15973858733.3,19.055,14.8131,43.842,-2.859,-8.1605,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,1.0392777605121166,-0.09688936544813724,0.3157985977753222,0.11442738230927178
2168,600062.SH,华润双鹤,医药,14876569744.6,12.6641,12.1701,43.4982,3.4083,-9.8878,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.12762989127218527,-0.13038428733809984,0.3220760523430864,-0.24475723865611426
2184,600080.SH,金花股份,医药,2848052274.55,2.6539,-31.451,154.7379,-9.3824,-10.7471,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-1.3003031855504155,-0.6831975061251779,-1.7090529845437974,0.4882893254754836
2188,600085.SH,同仁堂,医药,42748728066.54,12.8334,4.6401,15.8822,4.143,-6.256,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.15178016498360622,-0.22581249839803866,0.826317429141731,-0.2868635589253321
2192,600090.SH,同济堂,医药,8234872045.4,8.8987,-2.8219,40.9283,-8.9172,-17.8322,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.40949616090137975,-0.32037894075252255,0.36899993394197234,0.4616282935042842
2225,600129.SH,太极集团,医药,6320709944.4,3.1077,-34.0174,27.7754,2.1602,-3.348,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-1.2355696107704814,-0.7157216709145839,0.6091591316858488,-0.17322750090191416
2249,600161.SH,天坛生物,医药,21952702951.2,15.8931,-46.8741,16.6757,0.3984,5.873,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.5882396598142903,-0.8786555196708011,0.8118288887126418,-0.07225715239189913
2277,600196.SH,复星医药,医药,71279074517.614,10.1602,-15.7695,33.1067,-2.2834,-14.9828,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.22954595247280585,-0.4844647714988259,0.5118147642131297,0.08143922667164852
2289,600211.SH,西藏药业,医药,6821937405.9,10.0383,-6.916,30.4745,-6.6292,-14.6656,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.24693472013625664,-0.37226375335551004,0.5598761833907583,0.3305009479537596
2293,600216.SH,浙江医药,医药,10009725460.0,4.8815,36.597,70.1056,-2.9935,2.0251,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.9825409308572001,0.17917950665127866,-0.16374926663983133,0.12213569873258714
2322,600252.SH,中恒集团,医药,11224596084.81,10.6491,1.3977,21.5732,-1.5244,-8.0685,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.1598054396700076,-0.26690365796520277,0.7224052885217611,0.0379402514649841
2338,600276.SH,恒瑞医药,医药,290814516336.75,23.1685,23.3295,10.3235,0.5044,-5.4601,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,1.6260595142742562,0.011039561068577633,0.9278139000720115,-0.0783321080861105
2347,600285.SH,羚锐制药,医药,5495028423.06,11.4304,9.2643,52.2256,6.2358,-6.4034,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.0483547081240347,-0.1672096918132619,0.1627221925562783,-0.40680381625406375
2380,600329.SH,中新药业,医药,10353549916.12,11.9459,19.9736,25.2647,-0.6884,-7.9395,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.0251802363428141,-0.031489991852544356,0.6550020786994769,-0.009971663255399912
2383,600332.SH,白云山,医药,71622155270.41,16.9689,66.7826,35.5447,16.641,-14.9483,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.7417001704979684,0.5617237042304141,0.4672992486918704,-1.0031352218145178
2396,600351.SH,亚宝药业,医药,5890500175.95,9.582,42.1373,40.9312,-6.3647,-15.5556,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.31202491443348856,0.24939211192822144,0.3689469827545189,0.315342214169619
2422,600380.SH,健康元,医药,16977172040.88,8.2145,-68.7635,18.8707,-0.7928,-5.0575,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.5070957903954982,-1.1560614005705918,0.7717503175193834,-0.003988405005629471
2447,600420.SH,现代制药,医药,10593955506.1,10.8712,30.7129,37.6832,-1.3766,-9.7707,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.1281233617532528,0.10460990018410918,0.4282523127024475,0.02946970003475353
2448,600422.SH,昆药集团,医药,8714140468.56,8.9639,1.9085,192.1862,8.7536,-16.3605,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.40019552389024765,-0.2604302542189323,-2.392822623549037,-0.5511012072624165
2455,600436.SH,片仔癀,医药,69562474313.0,24.9752,44.6295,16.5269,0.3481,-6.765,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,1.8837813070351794,0.28097593498314566,0.8145458323999115,-0.06937441398228751
2479,600479.SH,千金药业,医药,4553357432.96,13.0742,22.6628,46.1937,6.9813,-9.2831,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.1861297568897502,0.002590425834359691,0.27285883655655874,-0.4495290942732579
2486,600488.SH,天药股份,医药,5000840994.4,5.523,21.2572,32.4611,-1.9272,-4.1634,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.8910323627185317,-0.01522284023016222,0.5236027940820898,0.0610250831029873
2506,600511.SH,国药股份,医药,18980161028.53,16.1264,18.926,32.1474,-6.5136,-7.4341,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.6215193931685402,-0.04476629914422991,0.5293306518421469,0.3238758075929027
2508,600513.SH,联环药业,医药,2158049401.2,8.1353,5.1211,63.1627,-0.9174,-5.291,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.5183934967034988,-0.21971675211386466,-0.03697864616708702,0.00315253348020767
2514,600521.SH,华海药业,医药,18725054410.86,2.402,-78.367,27.7132,-3.4194,-7.1476,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-1.3362361681133628,-1.277767220612308,0.6102948433615758,0.14654441222470624
2520,600529.SH,山东药玻,医药,11899354936.0,10.5729,36.3269,26.2649,9.8039,0.0,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.17067520255725083,0.17575651066093476,0.6367393967370638,-0.6112948484476072
2525,600535.SH,天士力,医药,33157643739.68,16.1054,13.526,21.439,-2.6643,-16.2409,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.6185237892232368,-0.11320087281271192,0.7248556503687476,0.10326894953886655
2540,600557.SH,康缘药业,医药,7885317805.4,11.8946,15.7122,20.3708,-0.2999,8.797,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.01786240384785909,-0.085495008932335,0.7443599463817947,-0.03223694898371234
2548,600566.SH,济川药业,医药,29418215224.9,34.2379,37.9032,21.497,4.5771,-5.5402,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,3.205085148185677,0.19573306963753254,0.7237966266196774,-0.3117422218202109
2554,600572.SH,康恩贝,医药,21738659630.0,14.1278,10.7352,117.0983,-20.2544,-21.5951,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.3364234862598221,-0.14856887433011925,-1.0217903930696426,1.1113734604515781
2568,600587.SH,新华医疗,医药,6332149657.78,0.6901,-17.9492,19.0155,2.0301,4.1078,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-1.5804349487783456,-0.5120882604294167,0.7691064099527393,-0.16577135245081132
2589,600613.SH,神奇制药,医药,3744684427.8817,4.2409,-17.7155,60.5658,-14.8503,-0.2813,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-1.0739211159696411,-0.5091265641578752,0.010438229246021292,0.8016596107620718
2615,600645.SH,中源协和,医药,8803221780.0,2.7678,164.7394,35.878,-6.9767,-10.45,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-1.2840556003423185,1.8031370090320362,0.4612135139407482,0.3504164866682733
2629,600664.SH,哈药股份,医药,12036580679.52,5.3594,-13.0779,96.8653,-23.5577,-13.6268,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.9143695439305132,-0.4503539384458469,-0.6523554359155662,1.3006885655901481
2667,600713.SH,南京医药,医药,5083062870.72,8.1991,21.5645,27.5108,-3.5573,-6.9672,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.5092925666220539,-0.011328406065657706,0.6139904710652274,0.15444758571745856
2699,600750.SH,江中药业,医药,7467600000.0,15.2468,12.5713,39.0348,-1.6593,-7.9865,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.49604638220240965,-0.12529985197591556,0.4035734075430817,0.0456714922494097
2710,600763.SH,通策医疗,医药,24779059200.0,28.7803,58.4566,22.198,9.617,4.3737,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,2.426570477143436,0.4562077300889731,0.7109970464800537,-0.6005834407188514
2717,600771.SH,广誉远,医药,10709877285.8,17.8087,57.4242,56.3644,2.6378,-16.9611,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.8614957987487147,0.4431240534490951,0.08715171854504451,-0.20059918806753066
2731,600789.SH,鲁抗医药,医药,6297028102.8,6.6073,34.5187,202.2531,-6.1554,-7.8495,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.7363593456760403,0.15284106693735158,-2.576634454230318,0.3033470422186903
2751,600812.SH,华北制药,医药,7746322462.75,2.803,909.9427,22.1201,-6.3116,-7.7895,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-1.2790343975387626,11.24714999641091,0.7124194249292358,0.31229900523223575
2765,600829.SH,人民同泰,医药,4378158907.35,16.1567,1.4393,41.5702,-0.1323,-6.0927,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.6258416217181921,-0.2663764582865715,0.35727946248459075,-0.04184225628889938
2768,600833.SH,第一医药,医药,2326790599.21,6.8904,8.5323,42.2887,-8.348,-4.0268,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.6959757515372141,-0.17648637846610057,0.34416034931723033,0.4290069276444248
2783,600851.SH,海欣股份,医药,7499029341.6236,3.7557,77.571,18.4918,-2.9869,-10.0985,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-1.1431338318868383,0.6984458439646828,0.7786686640456365,0.12175744677426832
2797,600867.SH,通化东宝,医药,32137018568.6,18.1278,-0.1397,38.8335,-8.9862,-4.2273,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.9070147139366321,-0.2863872345500036,0.4072489503135613,0.46558274579579917
2822,600896.SH,览海投资,医药,4667062032.75,6.6385,116.9758,26.7944,-3.5907,0.3724,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.7319087341001613,1.1978256010927941,0.6270712402692596,0.1563617698701629
2853,600976.SH,健民集团,医药,2808728366.0,7.2862,-11.0911,46.7087,5.1091,-10.7045,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.6395157495585938,-0.42517508456352465,0.263455436026022,-0.3422316220968189
2869,600993.SH,马应龙,医药,7457232314.3,7.8965,-46.7183,26.0889,7.4534,-0.2312,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.5524577929958046,-0.8766810554897734,0.6399529860445871,-0.47658557147360875
2873,600998.SH,九州通,医药,29479318724.1,7.2922,-6.2084,12.6868,0.1276,-16.879,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.6386598627170785,-0.36329628959109933,0.8846623341034339,-0.056737359920272346
2984,601607.SH,上海医药,医药,50790779574.5575,10.6266,9.8202,26.2807,-4.8356,-6.5041,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.16301501532568977,-0.1601647326461676,0.636450904060593,0.22770811273548117
3122,603079.SH,圣达生物,医药,3166240000.0,5.711,-41.3529,224.776,37.4332,6.6358,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.8642145750177215,-0.8086849700155375,-2.987880764539494,-2.194754974504911
3140,603108.SH,润达医疗,医药,7336901440.14,10.9316,45.3098,43.5409,4.2834,-17.1406,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.11950743421533305,0.2895974239584546,0.3212963917554088,-0.2949100096750234
3152,603127.SH,昭衍新药,医药,7470049216.0,17.9256,41.5204,68.5435,-9.4107,-1.8319,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.8781713273775692,0.24157409554005727,-0.13522683563254703,0.4899112240240325
3193,603222.SH,济民制药,医药,9488000000.0,3.9999,-22.9917,17.0335,18.9807,21.7538,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-1.108299237437169,-0.5759922118596612,0.8052958077226883,-1.13722554103854
3199,603229.SH,奥翔药业,医药,2214400000.0,7.5463,-17.2555,65.984,-9.4241,-6.5751,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.6024130549789093,-0.5032969523268562,-0.08849284794728737,0.4906791901212252
3201,603233.SH,大参林,医药,19160479000.0,18.3611,10.7619,53.2712,-3.2323,25.8161,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.940294447290882,-0.1482305033825362,0.1436305506247653,0.1358215423153954
3207,603259.SH,药明康德,医药,102874997961.544,18.8139,79.9679,81.6877,-5.6491,-10.5287,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,1.0048853742638968,0.7288219235250504,-0.37522717981406317,0.27433053214341463
3224,603301.SH,振德医疗,医药,3425000000.0,15.4732,6.3583,119.3224,-10.7841,-7.6473,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.5283418456889171,-0.2040376309022635,-1.0624003020404518,0.5686220178960126
3229,603309.SH,维力医疗,医药,3838000000.0,7.1894,-6.3369,48.4798,32.8028,-1.3628,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.6533240572683726,-0.3649247789830252,0.23111686771605394,-1.92938257029287
3256,603351.SH,威尔药业,医药,3664001832.0,19.4899,4.0759,138.2039,-4.5004,-2.5686,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,1.1013152917412776,-0.23296264403947525,-1.407158179938178,0.2084974981251071
3266,603367.SH,辰欣药业,医药,7738735710.0,12.7855,37.5677,37.8444,-4.5836,-8.0824,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.14494733503217663,0.1914812549216482,0.4253089570412387,0.21326576523603524
3267,603368.SH,柳药股份,医药,9461362065.32,14.3955,32.8537,33.9301,19.62,-3.8228,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.37461030417209257,0.13174040672290296,0.49678027878236464,-1.1738644011829678
3276,603387.SH,基蛋生物,医药,7351219730.4,20.0585,29.3443,97.0561,6.2937,-8.7695,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,1.1824248347555362,0.08726553767990834,-0.6558392588694039,-0.4101221175247698
3288,603456.SH,九洲药业,医药,6414877801.16,5.7683,6.2233,15.806,-15.4091,4.5319,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.8560408556812512,-0.20574849524397554,0.8277087672396473,0.8336849432330653
3308,603520.SH,司太立,医药,3994800000.0,10.7168,17.3341,19.8226,12.2766,-12.6464,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.1501481831415778,-0.06494055800031444,0.7543695467135234,-0.7530075177407812
3315,603538.SH,美诺华,医药,3239190480.0,8.3295,110.3216,115.3298,10.142,-2.9926,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.4906912925997899,1.1134964640363474,-0.9894992982380811,-0.6306716646760303
3323,603567.SH,珍宝岛,医药,11234386800.0,9.5921,-11.4293,6.0125,-3.1479,-5.8957,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.3105841715836047,-0.4294611165662433,1.006528579076174,0.13098450212113655
3336,603590.SH,康辰药业,医药,5840000000.0,13.7606,-44.8788,93.9786,-3.388,5.6438,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.2840432115590909,-0.853368944700297,-0.5996470935631383,0.14474484987755304
3373,603658.SH,安图生物,医药,27274800000.0,31.2897,27.8686,22.8618,-2.4192,1.8142,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,2.7845308838264833,0.06856388946461595,0.6988767022622473,0.08922204726857215
3383,603669.SH,灵康药业,医药,4353440000.0,13.6488,13.4767,14.0775,-5.6782,-5.1003,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.26809518674552396,-0.11382565512416677,0.8592695008649535,0.27599827941418403
3384,603676.SH,卫信康,医药,4851810000.0,8.3655,-27.7115,109.133,-13.5644,-7.5106,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.4855559715506984,-0.6358065638597541,-0.8763517401650132,0.7279635208829547
3406,603707.SH,健友股份,医药,18488972656.0,18.9811,35.111,33.3897,-8.3333,1.7045,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,1.0287360875807876,0.16034732582324818,0.5066474586788735,0.4281644573736237
3412,603716.SH,塞力斯,医药,3940810649.89,7.6734,9.2391,210.4292,-14.4702,-7.2879,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.5842825187194786,-0.16752905315704814,-2.725922110691913,0.7798757366170742
3414,603718.SH,海利生物,医药,9492560000.0,2.0045,-114.3846,24.0982,13.4719,-7.3948,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-1.3929386713637455,-1.7342207577534041,0.6763012373768966,-0.8215112398284307
3452,603811.SH,诚意药业,医药,2504880000.0,15.3783,40.6661,73.8923,10.3521,-10.8483,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.5148045688122846,0.23074749252431942,-0.23289073613300312,-0.6427126853491795
3472,603858.SH,步长制药,医药,28283109400.0,14.0523,16.3858,57.3648,10.1484,-19.7117,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.32565357683742235,-0.07695842952065175,0.0688853847766,-0.631038454453794
3488,603882.SH,金域医学,医药,16163325568.1,12.935,22.7252,21.1638,14.6849,-8.3569,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.16627318216659737,0.003381225352306598,0.729880535467784,-0.891029364895208
3489,603883.SH,老百姓,医药,16637462551.9,14.557,26.9996,10.9505,-7.6654,-1.9635,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,0.3976479249895438,0.057550992331669486,0.9163654881639599,0.3898865054098145
3497,603896.SH,寿仙谷,医药,5733384000.0,11.61,21.1218,120.5575,-4.6711,-5.075,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.022735162001346093,-0.016938773799553428,-1.0849520301865991,0.2182804692288984
3523,603939.SH,益丰药房,医药,22627200660.3,11.5255,39.09,8.6439,3.4988,4.2798,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.03478890168601874,0.21077346816156123,0.9584817671226705,-0.24994387535730414
3529,603963.SH,大理药业,医药,2082600000.0,2.3072,-75.9283,127.3632,-6.8063,-14.7316,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-1.349759180209303,-1.2468614067594697,-1.209217511721888,0.3406507088353147
3544,603987.SH,康德莱,医药,3175168710.0,11.297,26.1731,40.1399,-6.3802,-1.6928,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.0673839255670563,0.04707670063963238,0.38339535331726393,0.31623053316264044
3553,603998.SH,方盛制药,医药,4370593427.2,7.161,23.4954,184.508,49.403,-12.6873,11.7693796812749,7.010272513803262,22.458396015936245,78.90748360849369,61.137474900398416,54.76742145860774,-0.8623924302788856,17.448686926392565,-0.6573752549848779,0.013142023248503783,-2.2526261382023045,-2.880755018548036
23,000032.SZ,深桑达A,通信,3752034521.88,7.5403,102.2923,20.7772,-10.3653,0.1101,8.76568217821782,7.366268044476742,37.94904158415842,134.09482702256142,128.3686613861386,85.48689025709494,-4.522933663366336,12.504755152447228,-0.16635047364813388,0.47983400884670846,1.2585726426890245,0.4672115739499538
24,000034.SZ,神州数码,通信,10026899753.22,14.2504,-28.6457,42.8132,-1.2262,-16.5688,8.76568217821782,7.366268044476742,37.94904158415842,134.09482702256142,128.3686613861386,85.48689025709494,-4.522933663366336,12.504755152447228,0.7445721210070064,-0.49662424019499185,1.000802124499294,-0.2636384018059844
49,000070.SZ,特发信息,通信,9141583396.68,12.8256,5.249,196.9289,0.2751,1.3195,8.76568217821782,7.366268044476742,37.94904158415842,134.09482702256142,128.3686613861386,85.48689025709494,-4.522933663366336,12.504755152447228,0.5511498899128879,-0.24385759175226535,-0.8019971063126989,-0.3836967301536762
322,000836.SZ,富通鑫茂,通信,5691824105.04,4.3236,-21.1017,159.3383,-0.4228,-5.9448,8.76568217821782,7.366268044476742,37.94904158415842,134.09482702256142,128.3686613861386,85.48689025709494,-4.522933663366336,12.504755152447228,-0.6030302116888769,-0.4403655450051265,-0.362273543004345,-0.32788596125082264
328,000851.SZ,高鸿股份,通信,5917746732.84,1.033,-68.7785,174.3344,-5.5072,-2.7607,8.76568217821782,7.366268044476742,37.94904158415842,134.09482702256142,128.3686613861386,85.48689025709494,-4.522933663366336,12.504755152447228,-1.0497421667971771,-0.7959109531212679,-0.5376934226478836,0.07871136416781734
350,000889.SZ,中嘉博创,通信,7473868033.11,8.0747,10.6318,14.6258,-10.925,-5.103,8.76568217821782,7.366268044476742,37.94904158415842,134.09482702256142,128.3686613861386,85.48689025709494,-4.522933663366336,12.504755152447228,-0.09380356159261954,-0.2037158493784574,1.33052987474531,0.5119705470907007
446,002017.SZ,东信和平,通信,6067745881.56,4.0975,3.7475,209.9231,-18.7201,0.2908,8.76568217821782,7.366268044476742,37.94904158415842,134.09482702256142,128.3686613861386,85.48689025709494,-4.522933663366336,12.504755152447228,-0.6337241802812268,-0.2550548917028993,-0.9539993602363239,1.1353414092122567
